id,name,type,desc,atk,def,level,race,attribute,archetype,card_sets,card_images,card_prices,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
73574678,Amazoness Blowpiper,Effect Monster,Select 1 face-up monster your opponent controls during each of your Standby Phases. It loses 500 ATK until the end of this turn.,800,1500,3,Warrior,EARTH,Amazoness,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN117"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.49""},{""set_name"":""Gold Series 3"",""set_code"":""GLD3-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.5""},{""set_name"":""Magician's Force"",""set_code"":""MFC-062"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""}]","[{""id"":73574678,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/73574678.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/73574678.jpg""}]","[{""cardmarket_price"":""0.25"",""tcgplayer_price"":""0.30"",""ebay_price"":""1.50"",""amazon_price"":""2.18"",""coolstuffinc_price"":""0.49""}]",null,null,null
55821894,Amazoness Fighter,Effect Monster,You take no battle damage from attacks involving this card.,1500,1300,4,Warrior,EARTH,Amazoness,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN115"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.79""},{""set_name"":""Gold Series 3"",""set_code"":""GLD3-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.73""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN088"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.73""},{""set_name"":""Magician's Force"",""set_code"":""MFC-060"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""4.71""}]","[{""id"":55821894,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/55821894.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/55821894.jpg""}]","[{""cardmarket_price"":""0.58"",""tcgplayer_price"":""1.01"",""ebay_price"":""1.95"",""amazon_price"":""4.79"",""coolstuffinc_price"":""2.99""}]",null,null,null
47480070,Amazoness Paladin,Effect Monster,"This card gains 100 ATK for each ""Amazoness"" monster you control.",1700,300,4,Warrior,EARTH,Amazoness,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN114"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.29""},{""set_name"":""Gold Series 3"",""set_code"":""GLD3-EN004"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.17""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN087"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.74""},{""set_name"":""Magician's Force"",""set_code"":""MFC-059"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""}]","[{""id"":47480070,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/47480070.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/47480070.jpg""}]","[{""cardmarket_price"":""0.81"",""tcgplayer_price"":""0.30"",""ebay_price"":""1.09"",""amazon_price"":""4.95"",""coolstuffinc_price"":""0.49""}]",null,null,null
94004268,Amazoness Swords Woman,Effect Monster,Your opponent takes any battle damage you would have taken from battles involving this card instead.,1500,1600,4,Warrior,EARTH,Amazoness,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN116"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""12.36""},{""set_name"":""Gold Series 3"",""set_code"":""GLD3-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.81""},{""set_name"":""Legendary Duelists"",""set_code"":""LEDU-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3""},{""set_name"":""Magician's Force"",""set_code"":""MFC-061"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""17.15""},{""set_name"":""Speed Duel Starter Decks: Duelists of Tomorrow"",""set_code"":""SS02-ENC06"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.89""},{""set_name"":""Speed Duel Tournament Pack 2"",""set_code"":""STP2-EN004"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""69.83""},{""set_name"":""Tournament Pack 7"",""set_code"":""TP7-EN007"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""8.89""}]","[{""id"":94004268,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/94004268.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/94004268.jpg""}]","[{""cardmarket_price"":""0.30"",""tcgplayer_price"":""1.66"",""ebay_price"":""9.00"",""amazon_price"":""1.98"",""coolstuffinc_price"":""1.99""}]",null,null,null
10979723,Amazoness Tiger,Effect Monster,"You can only control 1 ""Amazoness Tiger"". This card gains 400 ATK for each ""Amazoness"" monster you control. Your opponent cannot attack any face-up ""Amazoness"" monsters, except this one.",1100,1500,4,Beast,EARTH,Amazoness,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN118"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.22""},{""set_name"":""Gold Series 3"",""set_code"":""GLD3-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN089"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.4""},{""set_name"":""Magician's Force"",""set_code"":""MFC-063"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.61""}]","[{""id"":10979723,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/10979723.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/10979723.jpg""}]","[{""cardmarket_price"":""0.62"",""tcgplayer_price"":""0.46"",""ebay_price"":""9.95"",""amazon_price"":""4.95"",""coolstuffinc_price"":""0.79""}]",null,null,null
9156135,Apprentice Magician,Effect Monster,If this card is Summoned: Target 1 face-up card on the field that you can place a Spell Counter on; place 1 Spell Counter on that target. If this card is destroyed by battle: You can Special Summon 1 Level 2 or lower Spellcaster monster from your Deck in face-down Defense Position.,400,800,2,Spellcaster,DARK,Magician,"[{""set_name"":""Battle Pack Tournament Prize Cards"",""set_code"":""BATT-EN002"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""20.95""},{""set_name"":""Champion Pack: Game Four"",""set_code"":""CP04-EN004"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""153.23""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN121"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.41""},{""set_name"":""Magician's Force"",""set_code"":""MFC-066"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.57""},{""set_name"":""Speed Duel: Attack from the Deep"",""set_code"":""SBAD-EN002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""8.04""},{""set_name"":""Spellcaster's Command Structure Deck"",""set_code"":""SDSC-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Structure Deck: Order of the Spellcasters"",""set_code"":""SR08-EN014"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Structure Deck: Spellcaster's Judgment"",""set_code"":""SD6-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.06""}]","[{""id"":9156135,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/9156135.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/9156135.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.20"",""ebay_price"":""18.99"",""amazon_price"":""18.49"",""coolstuffinc_price"":""0.39""}]",null,null,null
7180418,Armor Exe,Effect Monster,"This card cannot attack in the same turn it is Normal Summoned, Flip Summoned, or Special Summoned. During each of your and your opponent's Standby Phases, remove 1 Spell Counter on your side of the field. If you do not, destroy this card.",2400,1400,4,Rock,LIGHT,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN130"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Magician's Force"",""set_code"":""MFC-075"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.79""}]","[{""id"":7180418,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/7180418.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/7180418.jpg""}]","[{""cardmarket_price"":""0.18"",""tcgplayer_price"":""0.17"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
71413901,Breaker the Magical Warrior,Effect Monster,"If this card is Normal Summoned: Place 1 Spell Counter on it (max. 1). Gains 300 ATK for each Spell Counter on it. You can remove 1 Spell Counter from this card, then target 1 Spell/Trap on the field; destroy that target.",1600,1000,4,Spellcaster,DARK,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN005"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.42""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN005"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""2.74""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN061"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.69""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN061"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""3.39""},{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN126"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""20.75""},{""set_name"":""Egyptian God Deck: Slifer the Sky Dragon"",""set_code"":""EGS1-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN014"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""9.29""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN023"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""5.71""},{""set_name"":""Legendary Dragon Decks"",""set_code"":""LEDD-ENA10"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.72""},{""set_name"":""Magician's Force"",""set_code"":""MFC-071"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""15.22""},{""set_name"":""Master Collection Volume 2"",""set_code"":""MC2-EN002"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""24.47""},{""set_name"":""OTS Tournament Pack 10"",""set_code"":""OP10-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.83""},{""set_name"":""OTS Tournament Pack 10 (POR)"",""set_code"":""OP10-PT013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Premium Gold"",""set_code"":""PGLD-EN052"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""3.76""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.38""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN008"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""7.14""},{""set_name"":""Spellcaster's Command Structure Deck"",""set_code"":""SDSC-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.79""},{""set_name"":""Starter Deck: Yugi Reloaded"",""set_code"":""YSYR-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.77""},{""set_name"":""Structure Deck: Spellcaster's Judgment"",""set_code"":""SD6-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.82""},{""set_name"":""Tournament Pack 7"",""set_code"":""TP7-EN005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""802.98""}]","[{""id"":71413901,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/71413901.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.24"",""ebay_price"":""1.39"",""amazon_price"":""3.99"",""coolstuffinc_price"":""0.39""}]",undefined,undefined,Limited
59364406,Burning Beast,Union Effect Monster,"Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your ""Freezing Beast"" as an Equip Spell Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster inflicts Battle Damage to your opponent, destroy 1 face-up Spell or Trap Card on the field. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)",1500,1000,4,Pyro,FIRE,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN071"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.13""},{""set_name"":""Magician's Force"",""set_code"":""MFC-016"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.96""}]","[{""id"":59364406,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/59364406.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/59364406.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.17"",""ebay_price"":""0.99"",""amazon_price"":""0.20"",""coolstuffinc_price"":""0.25""}]",null,null,null
95841282,Cat's Ear Tribe,Effect Monster,The original ATK of your opponent's monster(s) that battles with this card during his/her turn becomes 200 points during the Damage Step.,200,100,1,Beast-Warrior,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN136"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""},{""set_name"":""Magician's Force"",""set_code"":""MFC-081"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.11""}]","[{""id"":95841282,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/95841282.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/95841282.jpg""}]","[{""cardmarket_price"":""0.22"",""tcgplayer_price"":""0.25"",""ebay_price"":""2.00"",""amazon_price"":""1.07"",""coolstuffinc_price"":""0.39""}]",null,null,null
72630549,Chaos Command Magician,Effect Monster,Negate the effect of a Monster Card that targets this 1 card.,2400,1900,6,Spellcaster,LIGHT,Chaos,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN123"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""43.58""},{""set_name"":""Magician's Force"",""set_code"":""MFC-068"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""31.35""},{""set_name"":""Structure Deck: Spellcaster's Judgment"",""set_code"":""SD6-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""7.51""},{""set_name"":""Tournament Pack 7"",""set_code"":""TP7-EN008"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""104.22""}]","[{""id"":72630549,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/72630549.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/72630549.jpg""}]","[{""cardmarket_price"":""0.25"",""tcgplayer_price"":""1.68"",""ebay_price"":""14.50"",""amazon_price"":""1.06"",""coolstuffinc_price"":""1.99""}]",null,null,null
48148828,D.D. Crazy Beast,Effect Monster,A monster that this card destroys as a result of battle is removed from play.,1400,1400,3,Beast,EARTH,D.D.,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN074"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Magician's Force"",""set_code"":""MFC-019"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.17""}]","[{""id"":48148828,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/48148828.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/48148828.jpg""}]","[{""cardmarket_price"":""0.19"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
8634636,Dark Cat with White Tail,Flip Effect Monster,FLIP: Return 2 Monster Cards on your opponent's side of the field and 1 Monster Card on your side of the field to their owners' hands.,800,500,2,Beast,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 1"",""set_code"":""DR1-EN138"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.32""},{""set_name"":""Magician's Force"",""set_code"":""MFC-083"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""}]","[{""id"":8634636,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/8634636.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/8634636.jpg""}]","[{""cardmarket_price"":""0.23"",""tcgplayer_price"":""0.24"",""ebay_price"":""0.99"",""amazon_price"":""1.02"",""coolstuffinc_price"":""0.25""}]",null,null,null
38033121,Dark Magician Girl,Effect Monster,"Gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in the GY.",2000,1700,6,Spellcaster,DARK,Dark Magician,"[{""set_name"":""Collectible Tins 2005"",""set_code"":""CT2-EN004"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""68.5""},{""set_name"":""Duel Terminal 6b"",""set_code"":""DT06-EN064"",""set_rarity"":""Duel Terminal Super Parallel Rare"",""set_rarity_code"":""(DSPR)"",""set_price"":""187.65""},{""set_name"":""Duelist League 18 participation cards"",""set_code"":""DL18-EN003"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""308.78""},{""set_name"":""Duelist Pack: Battle City"",""set_code"":""DPBC-EN009"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""17.08""},{""set_name"":""Duelist Pack: Yugi"",""set_code"":""DPYG-EN008"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""6.07""},{""set_name"":""Event Pack Speed Duel"",""set_code"":""EVSD-EN001"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""115.09""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN022"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""256.47""},{""set_name"":""Legendary Decks II"",""set_code"":""LDK2-ENY11"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.62""},{""set_name"":""Legendary Dragon Decks"",""set_code"":""LEDD-ENA02"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.68""},{""set_name"":""Legendary Duelists: Magical Hero"",""set_code"":""LED6-EN000"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.35""},{""set_name"":""Magician's Force"",""set_code"":""MFC-000"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""660.71""},{""set_name"":""Premium Gold"",""set_code"":""PGLD-EN033"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""57.93""},{""set_name"":""Rise of Destiny: Special Edition"",""set_code"":""RDS-ENSE2"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""28.64""},{""set_name"":""Speed Duel Starter Decks: Destiny Masters"",""set_code"":""SS01-ENA04"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.46""},{""set_name"":""Speed Duel Tournament Pack 1"",""set_code"":""STP1-EN002"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""32.67""},{""set_name"":""Starter Deck: Yugi Reloaded"",""set_code"":""YSYR-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.52""},{""set_name"":""Structure Deck: Yugi Muto"",""set_code"":""SDMY-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.11""},{""set_name"":""The Lost Art Promotion 2020 G"",""set_code"":""LART-EN019"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""95.06""},{""set_name"":""The Lost Art Promotion 2021 E"",""set_code"":""LART-EN035"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""48.45""},{""set_name"":""Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack"",""set_code"":""MVP1-EN056"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""8.97""},{""set_name"":""Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack Secret Edition"",""set_code"":""MVP1-ENS56"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""22.83""},{""set_name"":""Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack: Gold Edition"",""set_code"":""MVP1-ENG56"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""12.55""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENA04"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.5""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENA04"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""1.11""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENB03"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""5.19""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENC10"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.14""}]","[{""id"":38033121,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38033121.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38033121.jpg""},{""id"":38033122,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38033122.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38033122.jpg""},{""id"":38033123,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38033123.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38033123.jpg""},{""id"":38033124,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38033124.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38033124.jpg""},{""id"":38033125,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38033125.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38033125.jpg""},{""id"":38033126,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/38033126.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/38033126.jpg""}]","[{""cardmarket_price"":""0.13"",""tcgplayer_price"":""0.49"",""ebay_price"":""3.39"",""amazon_price"":""1.99"",""coolstuffinc_price"":""0.39""}]",null,null,null
