id,name,type,desc,atk,def,level,race,attribute,archetype,card_sets,card_images,card_prices,banlist_info.ban_goat,banlist_info.ban_tcg,banlist_info.ban_ocg
29267084,Shadow Spell,Trap Card,"Activate this card by targeting 1 face-up monster your opponent controls; it loses 700 ATK, also it cannot attack or change its battle position. When it leaves the field, destroy this card.",undefined,undefined,undefined,Continuous,undefined,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN198"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN198"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.18""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN092"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN092"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""2.15""},{""set_name"":""Duel Terminal 3"",""set_code"":""DT03-EN049"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""1.58""},{""set_name"":""Legendary Decks II"",""set_code"":""LDK2-ENK35"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.07""},{""set_name"":""Starter Deck: Codebreaker"",""set_code"":""YS18-EN034"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.1""},{""set_name"":""Starter Deck: Kaiba Evolution"",""set_code"":""SKE-041"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.92""},{""set_name"":""Starter Deck: Kaiba Reloaded"",""set_code"":""YSKR-EN044"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.24""},{""set_name"":""Super Starter: Space-Time Showdown"",""set_code"":""YS14-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""},{""set_name"":""Super Starter: V for Victory"",""set_code"":""YS13-EN037"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.16""}]","[{""id"":29267084,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/29267084.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/29267084.jpg""}]","[{""cardmarket_price"":""0.05"",""tcgplayer_price"":""0.12"",""ebay_price"":""2.50"",""amazon_price"":""3.63"",""coolstuffinc_price"":""0.25""}]",null,null,null
73001017,Silpheed,Effect Monster,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 WIND monster in your Graveyard. When this card is destroyed as a result of battle and sent to the Graveyard, your opponent discards 1 random card from their hand.",1700,700,4,Fairy,WIND,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.42""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.95""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN022"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Structure Deck: Lord of the Storm"",""set_code"":""SD8-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.14""}]","[{""id"":73001017,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/73001017.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/73001017.jpg""}]","[{""cardmarket_price"":""0.04"",""tcgplayer_price"":""0.15"",""ebay_price"":""0.99"",""amazon_price"":""0.99"",""coolstuffinc_price"":""0.25""}]",null,null,null
64306248,Skull-Mark Ladybug,Effect Monster,"When this card is sent to the Graveyard, increase your Life Points by 1000 points.",500,1500,4,Insect,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN080"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.85""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-079"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.83""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN079"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":64306248,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/64306248.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/64306248.jpg""}]","[{""cardmarket_price"":""0.53"",""tcgplayer_price"":""0.49"",""ebay_price"":""1.00"",""amazon_price"":""3.55"",""coolstuffinc_price"":""0.79""}]",null,null,null
97169186,Smashing Ground,Spell Card,"Destroy the 1 face-up monster your opponent controls that has the highest DEF (your choice, if tied).",undefined,undefined,undefined,Normal,undefined,undefined,"[{""set_name"":""2-Player Starter Deck: Yuya & Declan"",""set_code"":""YS15-END12"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.11""},{""set_name"":""Champion Pack: Game Two"",""set_code"":""CP02-EN005"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""250.15""},{""set_name"":""Dark Legion Starter Deck"",""set_code"":""YS15-ENL15"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""2.13""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN094"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""},{""set_name"":""Duel Terminal 3"",""set_code"":""DT03-EN043"",""set_rarity"":""Duel Terminal Rare Parallel Rare"",""set_rarity_code"":""(DRPR)"",""set_price"":""13.9""},{""set_name"":""Geargia Rampage Structure Deck"",""set_code"":""SDGR-EN025"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.22""},{""set_name"":""Gold Series 3"",""set_code"":""GLD3-EN042"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""3.09""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-093"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.23""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN093"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""3.4""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN275"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""4.75""},{""set_name"":""Lost Sanctuary Structure Deck"",""set_code"":""SDLS-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.3""},{""set_name"":""Premium Gold: Return of the Bling"",""set_code"":""PGL2-EN075"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""1.41""},{""set_name"":""Saber Force Starter Deck"",""set_code"":""YS15-ENF14"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.2""},{""set_name"":""Starter Deck: Jaden Yuki"",""set_code"":""YSDJ-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.86""},{""set_name"":""Starter Deck: Syrus Truesdale"",""set_code"":""YSDS-EN026"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""},{""set_name"":""Starter Deck: Yu-Gi-Oh! 5D's"",""set_code"":""5DS1-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.26""}]","[{""id"":97169186,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/97169186.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/97169186.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.29"",""ebay_price"":""2.49"",""amazon_price"":""2.99"",""coolstuffinc_price"":""0.49""}]",null,null,null
68073522,Soul Absorption,Spell Card,If a card(s) is banished: Gain 500 LP for each.,undefined,undefined,undefined,Continuous,undefined,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.41""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.3""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN046"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.95""},{""set_name"":""The Secret Forces"",""set_code"":""THSF-EN049"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.55""}]","[{""id"":68073522,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/68073522.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/68073522.jpg""}]","[{""cardmarket_price"":""0.59"",""tcgplayer_price"":""0.64"",""ebay_price"":""2.95"",""amazon_price"":""2.15"",""coolstuffinc_price"":""0.39""}]",null,null,null
15734813,Soul Tiger,Normal Monster,The soul of a tiger that is said to devour human souls. He is a famous soul that you wouldn't want to run into in a dark alley.,0,2100,4,Beast,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.74""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.83""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN003"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2""}]","[{""id"":15734813,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/15734813.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/15734813.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.10"",""ebay_price"":""1.10"",""amazon_price"":""0.65"",""coolstuffinc_price"":""0.25""}]",null,null,null
20644748,Spatial Collapse,Trap Card,You can only activate this card if both you and your opponent each have 5 or less cards on the field. The maximum number of cards that each player can have on the field is 5.,undefined,undefined,undefined,Continuous,undefined,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.17""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN051"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":20644748,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/20644748.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/20644748.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
4896788,Spirit of the Pot of Greed,Effect Monster,"While this card is in face-up Attack Position on the field, if a player activates ""Pot of Greed"", they can draw 1 more card.",100,100,1,Fairy,LIGHT,Greed,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN009"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.93""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-009"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.28""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN009"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":4896788,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/4896788.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/4896788.jpg""}]","[{""cardmarket_price"":""0.44"",""tcgplayer_price"":""0.35"",""ebay_price"":""1.95"",""amazon_price"":""3.23"",""coolstuffinc_price"":""0.39""}]",null,null,null
3510565,Stealth Bird,Effect Monster,Once per turn: You can change this card to face-down Defense Position. When this card is Flip Summoned: Inflict 1000 damage to your opponent.,700,1700,3,Winged Beast,DARK,undefined,"[{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN184"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.31""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN184"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""2.8""},{""set_name"":""Champion Pack: Game One"",""set_code"":""CP01-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.42""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN069"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""5.44""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN017"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.43""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-068"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.77""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN068"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""19.02""}]","[{""id"":3510565,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/3510565.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/3510565.jpg""}]","[{""cardmarket_price"":""0.71"",""tcgplayer_price"":""0.73"",""ebay_price"":""1.99"",""amazon_price"":""2.73"",""coolstuffinc_price"":""0.99""}]",null,null,null
41006930,Strike Ninja,Effect Monster,"(Quick Effect): You can banish 2 DARK monsters from your GY; banish this face-up card until the End Phase. You can only use this effect of ""Strike Ninja"" once per turn.",1700,1200,4,Warrior,DARK,Ninja,"[{""set_name"":""Battle Pack Tournament Prize Cards"",""set_code"":""BATT-EN003"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""16.14""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN007"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""10.45""},{""set_name"":""Duelist League 13 participation cards"",""set_code"":""DL13-EN005"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.42""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-007"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""7.86""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN007"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN282"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.5""},{""set_name"":""Shadows in Valhalla"",""set_code"":""SHVA-EN021"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.08""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN175"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""}]","[{""id"":41006930,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/41006930.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/41006930.jpg""}]","[{""cardmarket_price"":""0.09"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
34646691,Stumbling,Spell Card,"Any monster that is Normal Summoned, Flip Summoned or Special Summoned is changed to Defense Position.",undefined,undefined,undefined,Continuous,undefined,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN035"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.28""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-035"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""1.79""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN035"",""set_rarity"":""Short Print"",""set_rarity_code"":""(SP)"",""set_price"":""0.00""}]","[{""id"":34646691,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/34646691.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/34646691.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.98"",""ebay_price"":""2.49"",""amazon_price"":""1.67"",""coolstuffinc_price"":""0.79""}]",null,null,null
78060096,Terrorking Salmon,Normal Monster,"A feared salmon, master of the Sea of Darkness. Its roe is the best delicacy in the World of Darkness.",2400,1000,5,Fish,WATER,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN061"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.19""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-060"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.78""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN060"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""4.95""}]","[{""id"":78060096,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/78060096.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/78060096.jpg""}]","[{""cardmarket_price"":""0.18"",""tcgplayer_price"":""0.30"",""ebay_price"":""2.49"",""amazon_price"":""0.01"",""coolstuffinc_price"":""0.25""}]",null,null,null
78243409,The Thing in the Crater,Effect Monster,"When this card is destroyed and sent from the field to the Graveyard, you can Special Summon 1 Pyro-Type Monster from your hand.",1000,1200,4,Pyro,FIRE,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN064"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.78""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-063"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.98""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN063"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":78243409,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/78243409.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/78243409.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.18"",""ebay_price"":""0.99"",""amazon_price"":""1.26"",""coolstuffinc_price"":""0.25""}]",null,null,null
69196160,Thunder Crash,Spell Card,"Destroy all monsters you control, and if you do, inflict 300 damage to your opponent for each monster destroyed.",undefined,undefined,undefined,Normal,undefined,undefined,"[{""set_name"":""Astral Pack Six"",""set_code"":""AP06-EN024"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.51""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.33""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN043"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""21.94""}]","[{""id"":69196160,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/69196160.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/69196160.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.15"",""ebay_price"":""1.08"",""amazon_price"":""0.49"",""coolstuffinc_price"":""0.25""}]",null,null,null
